,date,grocery,sub_region_2
291079,6/30/20,-6.0,Pasco County
291080,7/1/20,-4.0,Pasco County
291081,7/2/20,0.0,Pasco County
291082,7/3/20,4.0,Pasco County
291083,2/15/20,6.0,Pinellas County
291084,2/16/20,6.0,Pinellas County
291085,2/17/20,3.0,Pinellas County
291086,2/18/20,4.0,Pinellas County
291087,2/19/20,3.0,Pinellas County
291088,2/20/20,4.0,Pinellas County
291089,2/21/20,1.0,Pinellas County
291090,2/22/20,6.0,Pinellas County
291091,2/23/20,5.0,Pinellas County
291092,2/24/20,5.0,Pinellas County
291093,2/25/20,4.0,Pinellas County
291094,2/26/20,2.0,Pinellas County
291095,2/27/20,8.0,Pinellas County
291096,2/28/20,6.0,Pinellas County
291097,2/29/20,7.0,Pinellas County
291098,3/1/20,8.0,Pinellas County
291099,3/2/20,9.0,Pinellas County
291100,3/3/20,11.0,Pinellas County
291101,3/4/20,9.0,Pinellas County
291102,3/5/20,7.0,Pinellas County
291103,3/6/20,5.0,Pinellas County
291104,3/7/20,3.0,Pinellas County
291105,3/8/20,4.0,Pinellas County
291106,3/9/20,7.0,Pinellas County
291107,3/10/20,8.0,Pinellas County
291108,3/11/20,10.0,Pinellas County
291109,3/12/20,18.0,Pinellas County
291110,3/13/20,21.0,Pinellas County
291111,3/14/20,16.0,Pinellas County
291112,3/15/20,12.0,Pinellas County
291113,3/16/20,18.0,Pinellas County
291114,3/17/20,17.0,Pinellas County
291115,3/18/20,10.0,Pinellas County
291116,3/19/20,8.0,Pinellas County
291117,3/20/20,9.0,Pinellas County
291118,3/21/20,-2.0,Pinellas County
291119,3/22/20,-10.0,Pinellas County
291120,3/23/20,-9.0,Pinellas County
291121,3/24/20,-10.0,Pinellas County
291122,3/25/20,-7.0,Pinellas County
291123,3/26/20,-14.0,Pinellas County
291124,3/27/20,-17.0,Pinellas County
291125,3/28/20,-23.0,Pinellas County
291126,3/29/20,-25.0,Pinellas County
291127,3/30/20,-21.0,Pinellas County
291128,3/31/20,-18.0,Pinellas County
291129,4/1/20,-12.0,Pinellas County
291130,4/2/20,-14.0,Pinellas County
291131,4/3/20,-18.0,Pinellas County
291132,4/4/20,-24.0,Pinellas County
291133,4/5/20,-32.0,Pinellas County
291134,4/6/20,-23.0,Pinellas County
291135,4/7/20,-22.0,Pinellas County
291136,4/8/20,-22.0,Pinellas County
291137,4/9/20,-21.0,Pinellas County
291138,4/10/20,-20.0,Pinellas County
291139,4/11/20,-18.0,Pinellas County
291140,4/12/20,-50.0,Pinellas County
291141,4/13/20,-23.0,Pinellas County
291142,4/14/20,-22.0,Pinellas County
291143,4/15/20,-20.0,Pinellas County
291144,4/16/20,-23.0,Pinellas County
291145,4/17/20,-22.0,Pinellas County
291146,4/18/20,-26.0,Pinellas County
291147,4/19/20,-21.0,Pinellas County
291148,4/20/20,-26.0,Pinellas County
291149,4/21/20,-18.0,Pinellas County
291150,4/22/20,-18.0,Pinellas County
291151,4/23/20,-18.0,Pinellas County
291152,4/24/20,-34.0,Pinellas County
291153,4/25/20,-17.0,Pinellas County
291154,4/26/20,-18.0,Pinellas County
291155,4/27/20,-18.0,Pinellas County
291156,4/28/20,-16.0,Pinellas County
291157,4/29/20,-16.0,Pinellas County
291158,4/30/20,-18.0,Pinellas County
291159,5/1/20,-13.0,Pinellas County
291160,5/2/20,-14.0,Pinellas County
291161,5/3/20,-12.0,Pinellas County
291162,5/4/20,-13.0,Pinellas County
291163,5/5/20,-9.0,Pinellas County
291164,5/6/20,-13.0,Pinellas County
291165,5/7/20,-11.0,Pinellas County
291166,5/8/20,-9.0,Pinellas County
291167,5/9/20,-2.0,Pinellas County
291168,5/10/20,-9.0,Pinellas County
291169,5/11/20,-14.0,Pinellas County
291170,5/12/20,-11.0,Pinellas County
291171,5/13/20,-10.0,Pinellas County
291172,5/14/20,-11.0,Pinellas County
291173,5/15/20,-10.0,Pinellas County
291174,5/16/20,-8.0,Pinellas County
291175,5/17/20,-10.0,Pinellas County
291176,5/18/20,-17.0,Pinellas County
291177,5/19/20,-8.0,Pinellas County
291178,5/20/20,-8.0,Pinellas County
291179,5/21/20,-7.0,Pinellas County
291180,5/22/20,-6.0,Pinellas County
291181,5/23/20,-5.0,Pinellas County
291182,5/24/20,-7.0,Pinellas County
291183,5/25/20,-18.0,Pinellas County
291184,5/26/20,-8.0,Pinellas County
291185,5/27/20,-8.0,Pinellas County
291186,5/28/20,-8.0,Pinellas County
291187,5/29/20,-8.0,Pinellas County
291188,5/30/20,-8.0,Pinellas County
291189,5/31/20,-7.0,Pinellas County
291190,6/1/20,-8.0,Pinellas County
291191,6/2/20,-6.0,Pinellas County
291192,6/3/20,-8.0,Pinellas County
291193,6/4/20,-10.0,Pinellas County
291194,6/5/20,-9.0,Pinellas County
291195,6/6/20,-23.0,Pinellas County
291196,6/7/20,-11.0,Pinellas County
291197,6/8/20,-9.0,Pinellas County
291198,6/9/20,-8.0,Pinellas County
291199,6/10/20,-8.0,Pinellas County
291200,6/11/20,-9.0,Pinellas County
291201,6/12/20,-6.0,Pinellas County
291202,6/13/20,-8.0,Pinellas County
291203,6/14/20,-7.0,Pinellas County
291204,6/15/20,-8.0,Pinellas County
291205,6/16/20,-5.0,Pinellas County
291206,6/17/20,-5.0,Pinellas County
291207,6/18/20,-6.0,Pinellas County
291208,6/19/20,-4.0,Pinellas County
291209,6/20/20,-1.0,Pinellas County
291210,6/21/20,-4.0,Pinellas County
291211,6/22/20,-10.0,Pinellas County
291212,6/23/20,-7.0,Pinellas County
291213,6/24/20,-6.0,Pinellas County
291214,6/25/20,-7.0,Pinellas County
291215,6/26/20,-7.0,Pinellas County
291216,6/27/20,-7.0,Pinellas County
291217,6/28/20,-11.0,Pinellas County
291218,6/29/20,-11.0,Pinellas County
291219,6/30/20,-9.0,Pinellas County
291220,7/1/20,-7.0,Pinellas County
291221,7/2/20,-3.0,Pinellas County
291222,7/3/20,0.0,Pinellas County
291223,2/15/20,3.0,Polk County
291224,2/16/20,4.0,Polk County
291225,2/17/20,4.0,Polk County
291226,2/18/20,3.0,Polk County
291227,2/19/20,2.0,Polk County
291228,2/20/20,2.0,Polk County
291229,2/21/20,-1.0,Polk County
291230,2/22/20,3.0,Polk County
291231,2/23/20,5.0,Polk County
291232,2/24/20,4.0,Polk County
291233,2/25/20,3.0,Polk County
291234,2/26/20,5.0,Polk County
291235,2/27/20,7.0,Polk County
291236,2/28/20,7.0,Polk County
291237,2/29/20,8.0,Polk County
291238,3/1/20,10.0,Polk County
291239,3/2/20,11.0,Polk County
291240,3/3/20,13.0,Polk County
291241,3/4/20,11.0,Polk County
291242,3/5/20,7.0,Polk County
291243,3/6/20,5.0,Polk County
291244,3/7/20,6.0,Polk County
291245,3/8/20,5.0,Polk County
291246,3/9/20,8.0,Polk County
291247,3/10/20,7.0,Polk County
291248,3/11/20,9.0,Polk County
291249,3/12/20,15.0,Polk County
291250,3/13/20,26.0,Polk County
291251,3/14/20,17.0,Polk County
291252,3/15/20,11.0,Polk County
291253,3/16/20,19.0,Polk County
291254,3/17/20,16.0,Polk County
291255,3/18/20,12.0,Polk County
291256,3/19/20,8.0,Polk County
291257,3/20/20,8.0,Polk County
291258,3/21/20,-1.0,Polk County
291259,3/22/20,-10.0,Polk County
291260,3/23/20,-7.0,Polk County
291261,3/24/20,-7.0,Polk County
291262,3/25/20,-9.0,Polk County
291263,3/26/20,-11.0,Polk County
291264,3/27/20,-13.0,Polk County
291265,3/28/20,-18.0,Polk County
291266,3/29/20,-22.0,Polk County
291267,3/30/20,-16.0,Polk County
291268,3/31/20,-13.0,Polk County
291269,4/1/20,0.0,Polk County
291270,4/2/20,-4.0,Polk County
291271,4/3/20,-16.0,Polk County
291272,4/4/20,-22.0,Polk County
291273,4/5/20,-31.0,Polk County
291274,4/6/20,-19.0,Polk County
291275,4/7/20,-18.0,Polk County
291276,4/8/20,-18.0,Polk County
291277,4/9/20,-18.0,Polk County
291278,4/10/20,-18.0,Polk County
291279,4/11/20,-15.0,Polk County
291280,4/12/20,-48.0,Polk County
291281,4/13/20,-18.0,Polk County
291282,4/14/20,-18.0,Polk County
291283,4/15/20,-13.0,Polk County
291284,4/16/20,-19.0,Polk County
291285,4/17/20,-19.0,Polk County
291286,4/18/20,-24.0,Polk County
291287,4/19/20,-19.0,Polk County
291288,4/20/20,-21.0,Polk County
291289,4/21/20,-14.0,Polk County
291290,4/22/20,-14.0,Polk County
291291,4/23/20,-15.0,Polk County
291292,4/24/20,-28.0,Polk County
291293,4/25/20,-15.0,Polk County
291294,4/26/20,-18.0,Polk County
291295,4/27/20,-12.0,Polk County
291296,4/28/20,-11.0,Polk County
291297,4/29/20,-11.0,Polk County
291298,4/30/20,-14.0,Polk County
291299,5/1/20,-10.0,Polk County
291300,5/2/20,-11.0,Polk County
291301,5/3/20,-12.0,Polk County
291302,5/4/20,-10.0,Polk County
291303,5/5/20,-5.0,Polk County
291304,5/6/20,-9.0,Polk County
291305,5/7/20,-9.0,Polk County
291306,5/8/20,-7.0,Polk County
291307,5/9/20,0.0,Polk County
291308,5/10/20,-4.0,Polk County
291309,5/11/20,-11.0,Polk County
291310,5/12/20,-9.0,Polk County
291311,5/13/20,-10.0,Polk County
291312,5/14/20,-9.0,Polk County
291313,5/15/20,-11.0,Polk County
291314,5/16/20,-10.0,Polk County
291315,5/17/20,-13.0,Polk County
291316,5/18/20,-13.0,Polk County
291317,5/19/20,-5.0,Polk County
291318,5/20/20,-6.0,Polk County
291319,5/21/20,-9.0,Polk County
291320,5/22/20,-6.0,Polk County
291321,5/23/20,-8.0,Polk County
291322,5/24/20,-11.0,Polk County
291323,5/25/20,-17.0,Polk County
291324,5/26/20,-5.0,Polk County
291325,5/27/20,-8.0,Polk County
291326,5/28/20,-11.0,Polk County
291327,5/29/20,-8.0,Polk County
291328,5/30/20,-9.0,Polk County
291329,5/31/20,-11.0,Polk County
291330,6/1/20,-7.0,Polk County
291331,6/2/20,-5.0,Polk County
291332,6/3/20,-6.0,Polk County
291333,6/4/20,-13.0,Polk County
291334,6/5/20,-10.0,Polk County
291335,6/6/20,-13.0,Polk County
291336,6/7/20,-12.0,Polk County
291337,6/8/20,-8.0,Polk County
291338,6/9/20,-9.0,Polk County
291339,6/10/20,-8.0,Polk County
291340,6/11/20,-6.0,Polk County
291341,6/12/20,-5.0,Polk County
291342,6/13/20,-10.0,Polk County
291343,6/14/20,-9.0,Polk County
291344,6/15/20,-5.0,Polk County
291345,6/16/20,-4.0,Polk County
291346,6/17/20,-5.0,Polk County
291347,6/18/20,-7.0,Polk County
291348,6/19/20,-6.0,Polk County
291349,6/20/20,-1.0,Polk County
291350,6/21/20,-4.0,Polk County
291351,6/22/20,-7.0,Polk County
291352,6/23/20,-7.0,Polk County
291353,6/24/20,-5.0,Polk County
291354,6/25/20,-7.0,Polk County
291355,6/26/20,-7.0,Polk County
291356,6/27/20,-8.0,Polk County
291357,6/28/20,-11.0,Polk County
291358,6/29/20,-9.0,Polk County
291359,6/30/20,-7.0,Polk County
291360,7/1/20,-6.0,Polk County
291361,7/2/20,-2.0,Polk County
291362,7/3/20,2.0,Polk County
291363,2/15/20,-10.0,Putnam County
291364,2/16/20,-12.0,Putnam County
291365,2/17/20,-18.0,Putnam County
291366,2/18/20,-11.0,Putnam County
291367,2/19/20,-13.0,Putnam County
291368,2/20/20,-12.0,Putnam County
291369,2/21/20,-18.0,Putnam County
291370,2/22/20,-14.0,Putnam County
291371,2/23/20,-11.0,Putnam County
291372,2/24/20,-16.0,Putnam County
291373,2/25/20,-17.0,Putnam County
291374,2/26/20,-12.0,Putnam County
291375,2/27/20,-7.0,Putnam County
291376,2/28/20,-7.0,Putnam County
291377,2/29/20,-7.0,Putnam County
291378,3/1/20,-6.0,Putnam County
291379,3/2/20,-9.0,Putnam County
291380,3/3/20,-3.0,Putnam County
291381,3/4/20,-3.0,Putnam County
291382,3/5/20,-7.0,Putnam County
291383,3/6/20,-12.0,Putnam County
291384,3/7/20,-9.0,Putnam County
291385,3/8/20,-8.0,Putnam County
291386,3/9/20,-9.0,Putnam County
291387,3/10/20,-5.0,Putnam County
291388,3/11/20,-2.0,Putnam County
291389,3/12/20,0.0,Putnam County
291390,3/13/20,1.0,Putnam County
291391,3/14/20,9.0,Putnam County
291392,3/15/20,3.0,Putnam County
291393,3/16/20,-3.0,Putnam County
291394,3/17/20,-3.0,Putnam County
291395,3/18/20,1.0,Putnam County
291396,3/19/20,1.0,Putnam County
291397,3/20/20,-1.0,Putnam County
291398,3/21/20,2.0,Putnam County
291399,3/22/20,-8.0,Putnam County
291400,3/23/20,-10.0,Putnam County
291401,3/24/20,-12.0,Putnam County
291402,3/25/20,-8.0,Putnam County
291403,3/26/20,-11.0,Putnam County
291404,3/27/20,-14.0,Putnam County
291405,3/28/20,-11.0,Putnam County
291406,3/29/20,-15.0,Putnam County
291407,3/30/20,-9.0,Putnam County
291408,3/31/20,-7.0,Putnam County
291409,4/1/20,16.0,Putnam County
291410,4/2/20,8.0,Putnam County
291411,4/3/20,0.0,Putnam County
291412,4/4/20,-4.0,Putnam County
291413,4/5/20,-14.0,Putnam County
291414,4/6/20,-7.0,Putnam County
291415,4/7/20,-7.0,Putnam County
291416,4/8/20,-7.0,Putnam County
291417,4/9/20,-7.0,Putnam County
291418,4/10/20,-8.0,Putnam County
291419,4/11/20,4.0,Putnam County
291420,4/12/20,-18.0,Putnam County
291421,4/13/20,-1.0,Putnam County
291422,4/14/20,0.0,Putnam County
291423,4/15/20,7.0,Putnam County
291424,4/16/20,12.0,Putnam County
291425,4/17/20,3.0,Putnam County
291426,4/18/20,8.0,Putnam County
291427,4/19/20,8.0,Putnam County
291428,4/20/20,2.0,Putnam County
291429,4/21/20,9.0,Putnam County
291430,4/22/20,13.0,Putnam County
291431,4/23/20,7.0,Putnam County
291432,4/24/20,6.0,Putnam County
291433,4/25/20,14.0,Putnam County
291434,4/26/20,15.0,Putnam County
291435,4/27/20,8.0,Putnam County
291436,4/28/20,11.0,Putnam County
291437,4/29/20,20.0,Putnam County
291438,4/30/20,19.0,Putnam County
291439,5/1/20,19.0,Putnam County
291440,5/2/20,26.0,Putnam County
291441,5/3/20,22.0,Putnam County
291442,5/4/20,17.0,Putnam County
291443,5/5/20,19.0,Putnam County
291444,5/6/20,16.0,Putnam County
291445,5/7/20,8.0,Putnam County
291446,5/8/20,6.0,Putnam County
291447,5/9/20,18.0,Putnam County
291448,5/10/20,14.0,Putnam County
291449,5/11/20,3.0,Putnam County
291450,5/12/20,5.0,Putnam County
291451,5/13/20,5.0,Putnam County
291452,5/14/20,0.0,Putnam County
291453,5/15/20,1.0,Putnam County
291454,5/16/20,5.0,Putnam County
291455,5/17/20,6.0,Putnam County
291456,5/18/20,-2.0,Putnam County
291457,5/19/20,4.0,Putnam County
291458,5/20/20,6.0,Putnam County
291459,5/21/20,3.0,Putnam County
291460,5/22/20,5.0,Putnam County
291461,5/23/20,13.0,Putnam County
291462,5/24/20,14.0,Putnam County
291463,5/25/20,-9.0,Putnam County
291464,5/26/20,-1.0,Putnam County
291465,5/27/20,3.0,Putnam County
291466,5/28/20,-3.0,Putnam County
291467,5/29/20,-2.0,Putnam County
291468,5/30/20,2.0,Putnam County
291469,5/31/20,6.0,Putnam County
291470,6/1/20,5.0,Putnam County
291471,6/2/20,3.0,Putnam County
291472,6/3/20,9.0,Putnam County
291473,6/4/20,-3.0,Putnam County
291474,6/5/20,2.0,Putnam County
291475,6/6/20,-4.0,Putnam County
291476,6/7/20,-2.0,Putnam County
291477,6/8/20,0.0,Putnam County
291478,6/9/20,-1.0,Putnam County
291479,6/10/20,1.0,Putnam County
291480,6/11/20,-3.0,Putnam County
291481,6/12/20,0.0,Putnam County
291482,6/13/20,3.0,Putnam County
291483,6/14/20,4.0,Putnam County
291484,6/15/20,-3.0,Putnam County
291485,6/16/20,3.0,Putnam County
291486,6/17/20,1.0,Putnam County
291487,6/18/20,-3.0,Putnam County
291488,6/19/20,-6.0,Putnam County
291489,6/20/20,10.0,Putnam County
291490,6/21/20,8.0,Putnam County
291491,6/22/20,-5.0,Putnam County
291492,6/23/20,-4.0,Putnam County
291493,6/24/20,1.0,Putnam County
291494,6/25/20,-4.0,Putnam County
291495,6/26/20,-3.0,Putnam County
291496,6/27/20,-5.0,Putnam County
291497,6/28/20,1.0,Putnam County
291498,6/29/20,-3.0,Putnam County
291499,6/30/20,2.0,Putnam County
291500,7/1/20,4.0,Putnam County
291501,7/2/20,7.0,Putnam County
291502,7/3/20,10.0,Putnam County
291503,2/15/20,5.0,Santa Rosa County
291504,2/16/20,-10.0,Santa Rosa County
291505,2/17/20,-3.0,Santa Rosa County
291506,2/18/20,2.0,Santa Rosa County
291507,2/19/20,1.0,Santa Rosa County
291508,2/20/20,-5.0,Santa Rosa County
291509,2/21/20,4.0,Santa Rosa County
291510,2/22/20,3.0,Santa Rosa County
291511,2/23/20,-1.0,Santa Rosa County
291512,2/24/20,-4.0,Santa Rosa County
291513,2/25/20,3.0,Santa Rosa County
291514,2/26/20,6.0,Santa Rosa County
291515,2/27/20,6.0,Santa Rosa County
291516,2/28/20,7.0,Santa Rosa County
291517,2/29/20,12.0,Santa Rosa County
291518,3/1/20,8.0,Santa Rosa County
291519,3/2/20,4.0,Santa Rosa County
291520,3/3/20,10.0,Santa Rosa County
291521,3/4/20,-1.0,Santa Rosa County
291522,3/5/20,7.0,Santa Rosa County
291523,3/6/20,8.0,Santa Rosa County
291524,3/7/20,10.0,Santa Rosa County
291525,3/8/20,7.0,Santa Rosa County
291526,3/9/20,4.0,Santa Rosa County
291527,3/10/20,10.0,Santa Rosa County
291528,3/11/20,12.0,Santa Rosa County
291529,3/12/20,15.0,Santa Rosa County
291530,3/13/20,22.0,Santa Rosa County
291531,3/14/20,23.0,Santa Rosa County
291532,3/15/20,18.0,Santa Rosa County
291533,3/16/20,18.0,Santa Rosa County
291534,3/17/20,20.0,Santa Rosa County
291535,3/18/20,17.0,Santa Rosa County
291536,3/19/20,14.0,Santa Rosa County
291537,3/20/20,14.0,Santa Rosa County
291538,3/21/20,2.0,Santa Rosa County
291539,3/22/20,-4.0,Santa Rosa County
291540,3/23/20,-7.0,Santa Rosa County
291541,3/24/20,-3.0,Santa Rosa County
291542,3/25/20,-7.0,Santa Rosa County
291543,3/26/20,-7.0,Santa Rosa County
291544,3/27/20,-8.0,Santa Rosa County
291545,3/28/20,-6.0,Santa Rosa County
291546,3/29/20,-13.0,Santa Rosa County
291547,3/30/20,-14.0,Santa Rosa County
291548,3/31/20,-13.0,Santa Rosa County
291549,4/1/20,10.0,Santa Rosa County
291550,4/2/20,-1.0,Santa Rosa County
291551,4/3/20,-14.0,Santa Rosa County
291552,4/4/20,-19.0,Santa Rosa County
291553,4/5/20,-24.0,Santa Rosa County
291554,4/6/20,-19.0,Santa Rosa County
291555,4/7/20,-13.0,Santa Rosa County
291556,4/8/20,-13.0,Santa Rosa County
291557,4/9/20,-11.0,Santa Rosa County
291558,4/10/20,-9.0,Santa Rosa County
291559,4/11/20,-2.0,Santa Rosa County
291560,4/12/20,-47.0,Santa Rosa County
291561,4/13/20,-11.0,Santa Rosa County
291562,4/14/20,-8.0,Santa Rosa County
291563,4/15/20,-3.0,Santa Rosa County
291564,4/16/20,-5.0,Santa Rosa County
291565,4/17/20,-5.0,Santa Rosa County
291566,4/18/20,-4.0,Santa Rosa County
291567,4/19/20,-14.0,Santa Rosa County
291568,4/20/20,-9.0,Santa Rosa County
291569,4/21/20,-2.0,Santa Rosa County
291570,4/22/20,1.0,Santa Rosa County
291571,4/23/20,-18.0,Santa Rosa County
291572,4/24/20,1.0,Santa Rosa County
291573,4/25/20,4.0,Santa Rosa County
291574,4/26/20,-3.0,Santa Rosa County
291575,4/27/20,-5.0,Santa Rosa County
291576,4/28/20,1.0,Santa Rosa County
291577,4/29/20,-5.0,Santa Rosa County
291578,4/30/20,2.0,Santa Rosa County
291579,5/1/20,7.0,Santa Rosa County
291580,5/2/20,11.0,Santa Rosa County
291581,5/3/20,4.0,Santa Rosa County
291582,5/4/20,4.0,Santa Rosa County
291583,5/5/20,8.0,Santa Rosa County
291584,5/6/20,12.0,Santa Rosa County
291585,5/7/20,12.0,Santa Rosa County
291586,5/8/20,11.0,Santa Rosa County
291587,5/9/20,19.0,Santa Rosa County
291588,5/10/20,16.0,Santa Rosa County
291589,5/11/20,0.0,Santa Rosa County
291590,5/12/20,5.0,Santa Rosa County
291591,5/13/20,6.0,Santa Rosa County
291592,5/14/20,5.0,Santa Rosa County
291593,5/15/20,8.0,Santa Rosa County
291594,5/16/20,17.0,Santa Rosa County
291595,5/17/20,7.0,Santa Rosa County
291596,5/18/20,-5.0,Santa Rosa County
291597,5/19/20,12.0,Santa Rosa County
291598,5/20/20,5.0,Santa Rosa County
291599,5/21/20,11.0,Santa Rosa County
291600,5/22/20,17.0,Santa Rosa County
291601,5/23/20,27.0,Santa Rosa County
291602,5/24/20,25.0,Santa Rosa County
291603,5/25/20,6.0,Santa Rosa County
291604,5/26/20,10.0,Santa Rosa County
291605,5/27/20,10.0,Santa Rosa County
291606,5/28/20,12.0,Santa Rosa County
291607,5/29/20,14.0,Santa Rosa County
291608,5/30/20,19.0,Santa Rosa County
291609,5/31/20,18.0,Santa Rosa County
291610,6/1/20,13.0,Santa Rosa County
291611,6/2/20,15.0,Santa Rosa County
291612,6/3/20,14.0,Santa Rosa County
291613,6/4/20,12.0,Santa Rosa County
291614,6/5/20,15.0,Santa Rosa County
291615,6/6/20,9.0,Santa Rosa County
291616,6/7/20,-8.0,Santa Rosa County
291617,6/8/20,1.0,Santa Rosa County
291618,6/9/20,8.0,Santa Rosa County
291619,6/10/20,12.0,Santa Rosa County
291620,6/11/20,14.0,Santa Rosa County
291621,6/12/20,18.0,Santa Rosa County
291622,6/13/20,27.0,Santa Rosa County
291623,6/14/20,20.0,Santa Rosa County
291624,6/15/20,14.0,Santa Rosa County
291625,6/16/20,18.0,Santa Rosa County
291626,6/17/20,18.0,Santa Rosa County
291627,6/18/20,18.0,Santa Rosa County
291628,6/19/20,22.0,Santa Rosa County
291629,6/20/20,31.0,Santa Rosa County
291630,6/21/20,23.0,Santa Rosa County
291631,6/22/20,7.0,Santa Rosa County
291632,6/23/20,12.0,Santa Rosa County
291633,6/24/20,12.0,Santa Rosa County
291634,6/25/20,13.0,Santa Rosa County
291635,6/26/20,14.0,Santa Rosa County
291636,6/27/20,21.0,Santa Rosa County
291637,6/28/20,13.0,Santa Rosa County
291638,6/29/20,9.0,Santa Rosa County
291639,6/30/20,12.0,Santa Rosa County
291640,7/1/20,13.0,Santa Rosa County
291641,7/2/20,19.0,Santa Rosa County
291642,7/3/20,23.0,Santa Rosa County
291643,2/15/20,4.0,Sarasota County
291644,2/16/20,6.0,Sarasota County
291645,2/17/20,3.0,Sarasota County
291646,2/18/20,5.0,Sarasota County
291647,2/19/20,4.0,Sarasota County
291648,2/20/20,5.0,Sarasota County
291649,2/21/20,3.0,Sarasota County
291650,2/22/20,4.0,Sarasota County
291651,2/23/20,10.0,Sarasota County
291652,2/24/20,5.0,Sarasota County
291653,2/25/20,6.0,Sarasota County
291654,2/26/20,4.0,Sarasota County
291655,2/27/20,8.0,Sarasota County
291656,2/28/20,7.0,Sarasota County
291657,2/29/20,7.0,Sarasota County
291658,3/1/20,9.0,Sarasota County
291659,3/2/20,11.0,Sarasota County
291660,3/3/20,11.0,Sarasota County
291661,3/4/20,6.0,Sarasota County
291662,3/5/20,7.0,Sarasota County
291663,3/6/20,3.0,Sarasota County
291664,3/7/20,6.0,Sarasota County
291665,3/8/20,4.0,Sarasota County
291666,3/9/20,4.0,Sarasota County
291667,3/10/20,3.0,Sarasota County
291668,3/11/20,4.0,Sarasota County
291669,3/12/20,10.0,Sarasota County
291670,3/13/20,15.0,Sarasota County
291671,3/14/20,10.0,Sarasota County
291672,3/15/20,12.0,Sarasota County
291673,3/16/20,15.0,Sarasota County
291674,3/17/20,11.0,Sarasota County
291675,3/18/20,4.0,Sarasota County
291676,3/19/20,-3.0,Sarasota County
291677,3/20/20,3.0,Sarasota County
291678,3/21/20,-10.0,Sarasota County
291679,3/22/20,-18.0,Sarasota County
291680,3/23/20,-14.0,Sarasota County
291681,3/24/20,-18.0,Sarasota County
291682,3/25/20,-20.0,Sarasota County
291683,3/26/20,-23.0,Sarasota County
291684,3/27/20,-21.0,Sarasota County
291685,3/28/20,-29.0,Sarasota County
291686,3/29/20,-28.0,Sarasota County
291687,3/30/20,-25.0,Sarasota County
291688,3/31/20,-24.0,Sarasota County
291689,4/1/20,-12.0,Sarasota County
291690,4/2/20,-19.0,Sarasota County
291691,4/3/20,-31.0,Sarasota County
291692,4/4/20,-37.0,Sarasota County
291693,4/5/20,-40.0,Sarasota County
291694,4/6/20,-32.0,Sarasota County
291695,4/7/20,-31.0,Sarasota County
291696,4/8/20,-30.0,Sarasota County
291697,4/9/20,-30.0,Sarasota County
291698,4/10/20,-26.0,Sarasota County
291699,4/11/20,-28.0,Sarasota County
291700,4/12/20,-59.0,Sarasota County
291701,4/13/20,-31.0,Sarasota County
291702,4/14/20,-30.0,Sarasota County
291703,4/15/20,-27.0,Sarasota County
291704,4/16/20,-31.0,Sarasota County
291705,4/17/20,-28.0,Sarasota County
291706,4/18/20,-33.0,Sarasota County
291707,4/19/20,-28.0,Sarasota County
291708,4/20/20,-32.0,Sarasota County
291709,4/21/20,-26.0,Sarasota County
291710,4/22/20,-26.0,Sarasota County
291711,4/23/20,-28.0,Sarasota County
291712,4/24/20,-39.0,Sarasota County
291713,4/25/20,-25.0,Sarasota County
291714,4/26/20,-25.0,Sarasota County
291715,4/27/20,-24.0,Sarasota County
291716,4/28/20,-24.0,Sarasota County
291717,4/29/20,-23.0,Sarasota County
291718,4/30/20,-27.0,Sarasota County
291719,5/1/20,-19.0,Sarasota County
291720,5/2/20,-22.0,Sarasota County
291721,5/3/20,-18.0,Sarasota County
291722,5/4/20,-20.0,Sarasota County
291723,5/5/20,-17.0,Sarasota County
291724,5/6/20,-20.0,Sarasota County
291725,5/7/20,-21.0,Sarasota County
291726,5/8/20,-15.0,Sarasota County
291727,5/9/20,-11.0,Sarasota County
291728,5/10/20,-16.0,Sarasota County
291729,5/11/20,-20.0,Sarasota County
291730,5/12/20,-16.0,Sarasota County
291731,5/13/20,-17.0,Sarasota County
291732,5/14/20,-20.0,Sarasota County
291733,5/15/20,-20.0,Sarasota County
291734,5/16/20,-16.0,Sarasota County
291735,5/17/20,-17.0,Sarasota County
291736,5/18/20,-22.0,Sarasota County
291737,5/19/20,-15.0,Sarasota County
291738,5/20/20,-16.0,Sarasota County
291739,5/21/20,-16.0,Sarasota County
291740,5/22/20,-13.0,Sarasota County
291741,5/23/20,-14.0,Sarasota County
291742,5/24/20,-16.0,Sarasota County
291743,5/25/20,-30.0,Sarasota County
291744,5/26/20,-16.0,Sarasota County
291745,5/27/20,-17.0,Sarasota County
291746,5/28/20,-17.0,Sarasota County
291747,5/29/20,-15.0,Sarasota County
291748,5/30/20,-18.0,Sarasota County
291749,5/31/20,-16.0,Sarasota County
291750,6/1/20,-17.0,Sarasota County
291751,6/2/20,-14.0,Sarasota County
291752,6/3/20,-23.0,Sarasota County
291753,6/4/20,-22.0,Sarasota County
291754,6/5/20,-19.0,Sarasota County
291755,6/6/20,-23.0,Sarasota County
291756,6/7/20,-17.0,Sarasota County
291757,6/8/20,-16.0,Sarasota County
291758,6/9/20,-16.0,Sarasota County
291759,6/10/20,-16.0,Sarasota County
291760,6/11/20,-18.0,Sarasota County
291761,6/12/20,-12.0,Sarasota County
291762,6/13/20,-17.0,Sarasota County
291763,6/14/20,-15.0,Sarasota County
291764,6/15/20,-13.0,Sarasota County
